transaction_amount,income,device_fraud_count,account_age_days,transaction_hour,is_foreign_ip,month,fraud_bool
262.32,70041.17189049443,1,3286,14,0,5,0
66.81,81311.63302529827,1,3529,19,0,9,0
3337.48,78134.94697797809,0,1830,15,0,11,0
553.92,87202.03595206159,1,1751,13,0,5,0
221.34,35857.92302997241,3,2368,7,0,4,1
116.98,67824.76832759682,1,651,20,0,6,0
247.08,76954.7007904144,0,2774,7,0,4,0
615.94,61839.80004219564,1,2589,13,0,2,0
519.34,50338.418876046846,1,146,6,0,4,0
94.17,77045.2918344023,0,1817,7,0,1,0
1547.88,82064.86371587828,1,3125,18,0,12,0
165.75,73856.17145300521,1,972,15,0,2,0
534.0,80774.23473699411,0,2625,22,0,10,0
183.42,91715.52062080501,0,3271,9,0,4,0
55.53,58036.07841098191,2,3345,13,0,11,0
10.93,118570.51873016878,0,2804,16,0,9,0
185.07,91565.25046689704,0,2415,21,0,3,0
44.13,58510.899273783296,0,1461,12,0,11,0
108.8,131775.90600384254,0,1451,22,0,9,0
137.61,93184.0426104197,1,3241,17,0,3,0
117.7,59329.05907286549,0,3257,21,0,7,0
125.7,85826.25665276054,1,2750,16,0,12,0
240.25,10000.0,3,160,12,0,10,1
39.17,30262.491632941965,1,1643,9,0,9,0
24.42,74930.2533039708,0,1542,7,0,10,0
291.77,95511.0975635072,0,3346,12,0,10,0
139.5,85472.84328679237,2,246,13,0,12,0
318.33,41763.951231998755,1,28,3,1,6,1
804.49,79462.69681959992,0,911,13,0,11,0
762.56,62741.16083436284,0,817,6,0,4,0
1089.38,83138.55209999537,0,2231,22,0,4,0
123.45,59309.41137633584,1,699,21,0,2,0
3573.55,87639.13301481145,0,2275,7,0,11,0
214.14,74957.52560540944,0,2363,13,0,6,0
147.71,74653.829947525,0,1961,11,0,11,0
165.76,100764.1403192967,0,180,12,0,10,0
370.41,26366.060938433766,1,1878,20,0,7,0
216.63,81998.00028137444,0,2682,12,0,1,0
616.93,91137.36131903033,0,1529,11,0,6,0
36.45,68711.34719160323,0,3161,19,0,8,0
2024.29,77388.17465752986,0,2027,21,0,8,0
145.6,63113.30290914995,0,2046,14,0,2,0
293.98,53086.56820570366,1,660,18,0,2,0
121.65,63966.00670154573,0,943,19,0,11,0
65.33,94313.08985894636,0,2981,22,0,1,0
327.57,73125.85055667277,0,401,11,0,3,0
173.76,83575.02863125423,0,2820,16,0,6,0
232.86,75052.39958378465,0,1257,8,0,6,0
86.48,63252.20650997241,0,1339,18,0,5,0
357.81,92627.24567141355,1,2050,22,0,6,0
91.88,82554.47866129062,0,2947,19,0,3,0
81.05,112311.55368485453,1,2526,22,0,5,0
170.3,108650.25633018855,0,415,11,0,7,0
268.38,24750.6775185421,2,2929,18,0,7,1
169.78,63912.76623123475,2,883,20,0,2,1
92.6,48212.71592313569,2,3221,18,0,3,0
565.89,131232.418156581,0,2804,12,0,7,0
101.01,62306.094354789355,1,1474,18,0,8,0
368.82,92016.64340596834,0,258,21,0,3,0
759.84,10000.0,0,585,6,0,5,0
286.53,66718.75808758322,0,271,10,0,1,0
341.64,35779.04814841702,0,2245,12,0,2,0
140.9,43484.67741773346,0,3045,19,0,3,0
48.56,70172.0670219246,1,1645,21,0,7,0
95.27,29991.01252245577,1,1434,15,0,11,0
37.6,61297.573139221815,0,370,8,0,2,0
180.86,104260.68728884017,0,667,12,0,2,0
518.09,89670.40950608454,1,3467,13,0,2,0
104.05,78061.12767668265,0,194,15,0,4,0
155.9,33929.00076879175,0,1692,13,0,1,0
231.52,58466.88178073587,1,3488,15,0,9,0
49.33,64078.716739087686,0,2415,8,0,3,0
81.22,76872.1590477924,0,1506,18,0,4,0
639.58,81648.61959384757,0,703,10,0,9,0
63.02,79109.35527310701,0,1818,16,0,8,0
272.82,51928.829311534886,0,1350,13,0,8,0
954.38,20176.298623534778,0,2348,22,0,3,0
82.53,50446.295738460525,0,2050,20,0,12,0
498.96,102463.2186377701,0,2432,8,0,1,0
79.89,13241.474968822979,0,2538,13,0,2,0
27.56,105972.8537947622,0,1324,15,0,6,0
89.01,72878.3843955907,1,3598,13,0,12,0
121.71,86749.69122995902,1,1088,11,0,9,0
410.9,54746.02613280887,1,1381,18,0,8,0
172.55,102445.19191596418,0,3456,10,0,8,0
460.02,48527.48945996427,1,845,16,0,2,0
214.4,80535.72138895749,2,2480,18,0,6,1
76.92,22330.161751816326,1,957,19,0,4,0
187.53,31760.284030907984,0,1398,19,0,4,0
78.54,31786.027345892304,0,2266,16,0,5,0
467.61,65394.03486722317,0,3380,21,0,11,0
41.59,64634.00306790978,0,3560,15,0,8,0
209.47,45045.181908348866,1,1836,21,0,2,1
135.04,60349.356214734275,1,559,17,0,2,0
88.2,87484.22861094521,0,414,15,0,1,0
202.21,70009.78570729701,0,1397,19,0,10,0
73.35,76701.67548274492,0,1381,15,0,6,0
162.12,44381.62549086689,0,1268,14,0,9,0
128.24,92080.0559396479,0,1442,6,0,2,0
221.2,60342.519232462786,0,2040,21,0,2,0
25.37,76830.06438747396,1,3361,6,0,4,0
452.89,67435.95704870422,2,277,7,0,9,1
1408.45,59218.603024758755,0,2061,7,0,7,0
318.14,46909.77585389465,1,3187,13,0,2,0
112.96,89012.2776190353,0,3382,14,0,5,0
205.83,33843.90480493796,0,3467,15,0,8,0
109.56,45405.94281422239,1,2817,6,0,4,0
178.08,68765.69189730965,1,3004,18,0,7,0
670.38,54084.97489959604,1,2232,10,0,11,0
222.32,71217.52027595643,0,2180,7,0,5,0
162.42,49606.09609446184,2,3128,7,0,8,1
156.66,73679.3695656948,1,1499,21,0,4,0
204.13,71609.19599644105,1,529,21,0,4,0
306.95,57297.699922055544,0,2108,13,0,2,0
135.24,50108.1444161564,0,3132,11,0,10,0
30.72,105542.77039517529,0,951,16,0,5,0
340.02,113591.72916186418,0,905,12,0,12,0
454.11,38741.260611797625,1,3185,21,0,12,0
518.6,64507.732336459674,1,3488,21,0,5,0
351.6,62570.83824848,3,1951,9,0,8,1
223.45,82790.38413920882,1,2187,17,0,12,0
1391.97,67577.53184310516,0,2570,9,0,1,0
321.46,104867.25335712156,1,1962,15,0,4,0
357.23,81318.2583430917,2,3335,21,0,2,1
410.2,84743.71619119906,0,544,16,0,5,0
42.23,14552.006699187456,1,1030,21,0,6,0
306.33,63511.755511020485,0,1826,15,0,10,0
451.54,54854.64432737128,1,3232,18,0,6,0
70.71,55421.30111498952,0,3150,9,0,9,0
28.57,79684.04556316618,2,1802,11,0,8,0
144.25,83768.25472035405,0,760,9,0,5,1
583.07,22440.05606398677,0,2960,17,1,2,0
88.01,96603.91569953054,0,2996,10,0,8,0
111.37,26987.858476345624,2,335,7,1,9,1
66.89,100609.88734069269,0,848,10,0,7,0
51.47,55113.836929472105,2,1563,19,0,7,0
69.99,35753.793499452564,0,3064,20,0,8,0
83.23,83350.14622647787,0,2574,6,0,6,0
467.08,27880.816856299753,0,3016,15,0,4,0
667.1,53889.707394697405,1,1348,7,0,2,0
103.3,95102.87672127549,2,248,17,0,7,0
123.25,74249.33035375897,0,2710,10,0,9,1
161.02,67283.8986351795,1,1661,17,0,11,0
133.96,73259.71671455726,0,1690,8,0,12,0
420.72,40915.30962646972,0,343,16,0,3,0
124.45,91334.48970012921,0,837,7,0,9,0
363.78,126441.49876459943,1,3267,18,0,8,0
29.68,76283.91828587458,0,3556,21,0,10,0
42.38,49430.277507073064,2,3307,13,0,7,0
255.09,94598.00658469525,1,3004,9,0,1,0
60.96,98610.3180069565,1,1112,7,0,5,0
153.14,26418.70396769735,1,1582,8,0,1,0
2082.19,29749.643754515062,0,1051,10,0,2,0
54.88,60707.18491331959,0,3267,11,0,7,0
257.05,14374.354613874566,0,2716,22,0,4,0
427.86,54295.44608836419,1,2557,13,0,7,0
467.71,50973.61360449881,0,643,12,0,5,0
70.72,76213.23108856588,1,990,9,0,3,0
460.99,48690.89257204475,0,2844,19,0,4,0
639.84,65465.66915514443,1,2345,6,0,11,0
672.28,31586.219941936622,0,1582,14,0,10,0
85.54,96511.51053719249,0,1650,14,0,7,0
123.1,87602.61413699227,0,2163,16,0,3,0
179.86,76199.36513940163,1,810,10,0,3,0
927.34,62400.86315913377,1,1086,21,0,9,0
205.6,50105.32624564825,0,1922,11,0,11,0
877.82,85384.25370236306,0,1797,12,0,11,0
611.52,39614.969449511605,1,623,19,0,10,0
42.93,95781.92898982935,0,930,6,0,11,0
420.81,106821.06091784229,1,2294,10,0,8,0
126.97,37704.980635472486,1,1001,12,0,4,0
1862.76,119515.1526489048,0,416,19,0,1,0
1077.04,39591.83122791041,1,909,10,0,9,0
115.13,63494.90273625264,2,1126,22,0,5,0
73.87,54375.41650210825,0,1144,11,0,12,0
162.88,71186.06301353603,0,1902,9,0,10,0
699.65,38294.374626496356,0,145,14,0,4,0
495.6,35033.2587731523,0,3157,13,0,7,0
159.05,82940.81000474578,1,323,22,0,4,0
146.3,27545.627894768506,2,744,14,0,12,1
730.58,70985.86122151632,0,1793,7,0,11,0
151.53,62727.54668056601,0,2794,9,0,6,0
143.13,75655.17056074782,0,1823,18,0,5,0
33.11,65591.33259600267,2,2421,12,0,6,0
226.42,129200.59928105061,2,1865,13,0,2,1
292.43,55364.04855183535,0,1008,17,0,11,0
204.99,25936.7875474495,1,2448,20,0,5,0
220.47,51163.721832187184,1,2572,16,0,2,0
247.62,81204.72703258188,0,597,15,0,12,0
333.38,77670.71331641264,0,134,7,0,10,0
264.94,87552.19310856378,1,2618,8,0,11,0
109.58,71409.77023427968,0,2164,10,0,11,0
644.68,78489.73056343992,1,2519,22,0,10,0
283.16,125977.7871094489,2,2164,22,0,1,1
173.07,11111.718679298581,0,2333,21,0,10,0
1100.65,33575.51616689293,0,3027,10,0,3,0
128.56,79620.37162047734,3,2071,21,0,10,1
125.28,49727.21355031383,0,533,12,0,9,0
352.6,101529.08321156586,1,1081,13,0,1,0
603.37,77530.57589057366,1,2289,6,0,9,0
33.32,84107.60003741167,0,2915,15,0,1,0
546.06,71563.07090619905,1,180,13,0,7,0
111.8,95868.63346780263,2,751,9,0,10,0
404.41,32216.454924471633,2,1452,13,0,2,1
206.59,31441.043249034847,2,155,7,0,11,1
100.59,75545.24814083852,0,964,16,0,6,0
209.73,87260.47963182419,1,815,8,0,12,0
143.12,62027.38519100645,0,2277,8,0,4,0
367.07,52388.29935074237,0,1118,12,0,12,0
172.81,77666.48182148807,0,2978,17,0,7,0
121.78,66411.39320900873,0,1361,16,0,2,0
404.29,51623.18684780317,0,3290,19,0,10,0
183.94,67566.71376917054,1,2605,19,0,1,0
687.09,58821.75106045212,0,1079,16,0,7,0
86.67,102608.73707339313,1,2343,22,0,2,0
301.68,79688.12659318173,0,265,15,0,5,0
93.39,76350.74202064576,1,1144,7,0,9,0
1764.42,52557.45173406747,6,52,1,1,1,1
21.36,96759.60691012567,0,433,13,0,12,0
202.02,66193.68018074463,2,547,12,0,8,1
191.13,58629.27766189225,0,472,19,0,1,0
362.82,105156.96157458701,0,3223,9,0,6,0
149.87,71892.45087957222,1,3175,13,0,11,0
52.93,114712.96204541571,0,907,14,0,11,0
269.36,74382.03833758878,0,1461,14,0,1,0
139.66,14108.693239036977,0,1334,11,0,5,0
843.32,40525.97791677175,1,1249,21,0,5,0
115.41,72923.62701648484,1,2982,11,0,6,0
213.01,55567.81173147529,0,1402,9,0,1,0
983.04,68135.39505000698,0,1953,18,1,9,0
243.85,118578.46988899281,0,388,22,0,12,0
885.4,52664.86343638052,0,3380,20,0,11,0
442.33,84268.15719117476,0,1917,7,0,6,0
227.34,34990.73436195614,0,2188,15,0,8,0
23.83,41028.68647981508,1,2471,9,0,7,0
28.65,96004.580836123,0,906,20,0,4,0
3016.4,37281.7349466954,4,48,5,1,2,1
146.44,94301.83416659696,0,3174,15,0,5,0
324.82,35675.7258579105,3,42,5,1,11,1
96.77,72979.11789155792,1,1509,16,0,1,0
1371.21,26947.425684537164,3,2099,20,0,2,1
33.99,36102.003880337754,0,2301,17,0,10,0
256.17,83075.06067441034,0,3268,6,0,12,0
94.39,99247.5045601484,1,1013,22,0,4,0
64.68,49351.22839307402,0,3048,10,0,8,0
518.63,55128.471642634526,0,1240,18,0,5,0
327.35,95580.32082376783,0,841,20,0,12,0
228.75,73134.17069236597,1,231,12,0,2,0
872.45,86898.69002149695,0,3595,19,0,9,0
277.63,61131.567110383934,0,3563,15,0,11,0
95.2,33519.8478770794,2,2434,14,0,8,1
266.89,98002.71281048912,1,3579,14,0,12,0
1227.3,77749.55551463127,1,1139,6,0,12,0
324.25,33295.02517275692,0,3049,22,0,4,0
184.44,51697.2655554861,1,2531,16,0,6,0
251.49,79561.9218490907,1,2728,12,0,6,1
309.29,75948.44827642443,0,332,8,0,8,0
316.01,97813.48284802296,0,490,16,0,6,0
335.5,56635.15962048746,0,2514,10,0,6,0
139.49,53794.312450507874,0,2243,12,0,8,0
959.58,99207.46990895286,0,2083,9,0,10,0
326.49,63322.97312964926,0,2865,19,0,5,0
323.4,47257.18819256041,0,1341,13,0,4,0
85.36,42338.63594412954,1,3507,13,0,11,0
467.93,111603.40693546885,0,3583,21,0,12,0
286.91,47605.204830924005,1,3369,16,0,6,0
259.74,17012.310502457512,0,184,13,0,10,0
68.11,91614.34975400454,1,3146,8,0,10,0
71.73,72134.6955696821,2,1989,21,0,5,0
78.31,80776.91137334981,0,414,14,0,5,0
114.99,39269.27150174852,2,1179,13,0,9,1
59.43,103464.82389601413,0,2001,7,0,3,0
129.09,55118.49310713613,0,2794,16,0,9,0
195.59,84737.47945614991,0,2871,17,0,5,0
219.15,110376.24524509523,0,3106,22,0,6,0
106.83,61339.420316289135,0,830,15,0,8,0
247.2,58674.93714094047,0,1690,20,0,11,0
358.32,77237.23870425852,2,163,10,0,10,1
147.02,85119.80841294042,0,1277,9,0,2,0
206.64,66108.65933568869,0,3201,22,0,4,0
77.14,72973.08470057769,0,3086,20,0,12,0
52.51,21328.15190896683,1,2408,22,0,4,0
255.13,80129.2446880368,1,1853,21,0,11,0
201.78,57858.98415728657,0,512,18,0,10,0
139.68,46692.76247080479,2,948,7,0,1,1
283.15,34632.1856771584,1,636,22,0,5,0
7949.3,50800.98887597272,4,44,4,0,2,1
205.53,97938.3808093828,0,855,10,0,10,0
321.01,78914.59698384747,0,2559,16,0,3,0
172.06,47234.65849390214,3,985,11,0,6,1
738.68,73764.49270258796,0,3402,14,0,10,0
73.05,117601.04436891922,1,3412,21,0,4,0
205.75,58537.031485762396,0,3509,22,0,6,0
213.44,40488.48622297618,1,631,22,0,11,0
252.42,56292.42938183296,1,841,11,0,9,0
130.98,88189.34447840987,1,1378,12,0,3,0
50.57,76491.75260320875,1,2375,8,0,12,0
2049.03,56114.96588881045,2,18,4,0,11,1
45.77,39919.84428485719,1,1181,10,0,8,0
80.46,101112.99102070871,0,346,9,0,1,0
186.96,87072.61605514263,0,1527,19,0,9,0
1950.82,73334.28555684024,0,1501,14,0,3,0
1932.6,83660.39306944424,1,2130,21,0,5,0
279.96,114482.08361827969,2,337,9,0,6,1
128.82,64198.43601801614,1,2304,12,0,4,0
43.18,97279.52128908556,3,543,7,0,7,1
262.19,52245.975964507554,2,1280,21,0,4,1
369.9,79023.34895143806,0,3099,10,0,8,0
398.97,86086.58953221794,2,1991,7,0,10,1
101.1,77200.56774963743,0,1360,10,0,12,0
98.33,77279.6281602201,0,1400,17,0,11,0
38.39,40068.32358922622,2,3618,6,0,11,0
1153.13,127318.05408258454,0,737,16,0,3,0
201.55,76688.8119738736,0,2460,16,0,5,0
74.49,69401.22614370668,0,3623,21,0,11,0
49.44,34028.09679930661,1,1335,6,0,9,0
71.73,51223.02984986861,1,2099,9,1,4,1
128.69,73443.90224350132,1,2381,10,0,7,0
632.11,90774.55053454806,0,1119,20,0,3,0
150.42,45271.17217467942,0,1432,7,0,7,0
1005.35,55957.87703983406,0,354,11,1,5,0
224.37,40855.56761782917,0,944,9,0,2,0
309.56,79395.99047882405,2,778,6,0,5,1
845.53,78794.5187569061,0,2590,17,0,2,0
256.29,105201.95950855594,1,2695,21,0,11,0
302.2,88284.69886107712,1,3512,17,0,1,0
281.27,79264.96895184484,0,1304,20,0,4,0
151.16,56313.63004265354,1,1586,20,0,9,0
227.89,71709.04294629899,0,2997,9,0,7,0
207.05,38444.823581527,0,2391,9,0,8,0
77.1,82613.3056443105,1,388,7,0,11,0
133.54,62301.5572398114,0,3548,9,0,7,0
1517.98,105565.22729840764,2,823,10,0,8,1
168.72,45155.366903121074,0,334,9,0,7,0
379.48,80862.9212743345,0,2505,22,0,9,0
196.15,69724.98633879052,1,1949,15,0,10,0
239.98,51199.08373297609,3,34,23,0,3,1
230.6,100500.45304209345,0,3046,14,0,10,0
1174.07,106476.56927015606,0,391,14,0,2,0
144.44,66234.10213592395,3,3586,6,0,5,1
222.71,69065.27683310637,0,2199,10,0,8,0
200.61,59984.451266097094,1,1064,22,0,8,0
17.72,87519.16558980921,1,596,9,0,3,0
89.11,59975.9345902628,1,3622,8,0,6,0
793.23,60542.35922526821,0,879,20,0,2,0
297.29,82633.03843222503,0,3324,20,0,8,0
176.04,59263.852740571936,1,2094,19,0,5,0
155.91,60820.22247143122,0,498,13,0,2,0
183.9,105308.82656000802,1,874,15,0,4,0
368.25,51568.19723637354,0,1773,6,0,10,0
64.3,127519.34263363604,0,2093,15,0,10,0
79.62,123339.63676215732,3,560,9,0,5,1
78.68,10000.0,0,699,11,0,7,0
132.55,75369.41799141986,0,3091,22,0,6,0
57.11,41415.03463806841,1,2240,17,0,9,0
110.41,75280.48135404241,0,2530,7,0,3,0
375.53,79083.31695285864,2,1602,22,0,7,1
569.79,33017.16602824327,1,1459,9,0,6,0
87.27,76439.9239653028,1,1459,16,0,10,0
270.1,14134.62198640572,0,2901,21,0,12,0
166.09,18924.77712423273,1,1091,7,0,8,0
1306.08,77997.00185558318,1,1191,14,0,7,0
315.64,79187.79921217193,1,3584,18,0,9,0
805.7,84210.4221530862,2,3222,16,0,12,1
139.92,80264.17963976707,1,893,15,0,11,0
7.22,61980.78295350825,1,1810,20,0,6,0
1177.7,66143.45819915867,6,29,2,1,1,1
263.16,51843.61355434055,0,685,16,0,12,0
3819.36,26865.75498769895,2,32,4,1,1,1
241.58,110459.72432230336,0,2553,10,0,3,0
165.41,46150.05548662047,1,1027,15,0,8,0
261.02,98754.94956124446,2,146,16,0,3,1
253.32,10000.0,4,40,0,1,3,1
234.18,52420.64373266723,0,997,14,0,10,0
22.55,50660.225619599514,2,1300,10,0,9,0
579.94,55526.55290534176,0,2984,10,1,1,0
67.23,53997.42449729448,2,409,16,0,6,0
359.72,76973.28617237875,0,1775,15,0,2,0
42.71,52560.09894314979,1,2579,13,0,10,0
182.53,37919.8877351499,0,1329,10,0,7,0
76.77,61682.41716645434,1,1833,22,0,9,0
106.42,43190.515153167995,0,2265,16,0,9,0
448.78,58667.74678193402,0,990,9,0,9,0
294.77,66182.31612925133,0,348,12,0,7,0
256.92,38828.75314258201,1,1908,16,0,2,0
502.6,72779.24357340325,1,1335,20,0,1,0
180.26,47120.17300122573,1,1056,15,0,3,0
1285.66,118767.79892646166,2,1972,8,0,10,1
644.52,73306.1909740131,2,3598,11,0,11,1
82.45,71096.41947885085,1,2346,16,0,7,0
1005.94,53014.09471705334,3,8,4,1,9,1
157.67,51336.99841698459,1,602,7,0,1,0
178.72,31368.035249815817,0,1593,20,0,6,0
788.48,24323.75854772696,0,1278,16,0,11,0
332.52,48087.52063546544,0,260,19,0,5,0
305.13,60492.358927075315,0,2480,6,0,1,0
102.14,87138.36215625805,1,695,6,0,5,0
187.04,59972.59844188723,1,1518,21,0,5,0
142.46,51589.01892732276,1,621,11,0,8,0
80.04,78137.44682022261,0,514,19,0,9,0
597.54,58974.30785127328,0,1377,14,0,5,0
787.18,82522.7265449645,0,2266,20,0,2,0
742.77,95350.86544301787,2,3222,10,0,1,1
47.87,73143.43652613046,0,3028,13,0,5,0
37.08,52141.771423965285,0,3396,6,0,3,0
316.85,73932.4577835365,1,1657,12,0,8,0
120.42,68554.78054652258,1,3478,16,0,10,0
238.22,84298.8571413304,1,1031,20,0,11,0
335.4,64056.37171776178,0,2615,19,0,3,0
181.22,127661.82193017167,2,1531,10,0,7,1
484.89,10000.0,0,196,6,0,5,0
710.29,22880.400967512745,0,2177,19,0,9,0
264.0,60108.52763350437,2,1780,6,0,4,1
210.28,67266.49271208797,1,2641,7,0,2,0
78.72,90463.36429493193,0,1199,13,0,10,0
120.79,30816.054690634614,1,596,19,0,10,0
147.67,79042.51195040568,2,3448,7,0,1,1
159.21,95987.52424790748,0,579,17,0,1,0
2061.8,84807.86968553216,1,3460,20,0,11,0
89.82,56231.78521588995,0,1905,21,0,7,0
80.69,41459.16972287906,0,1242,12,0,6,0
191.87,78907.99726144469,0,2257,18,0,9,0
137.39,37906.989271545506,0,792,8,0,4,0
274.4,94078.82306367277,0,3619,14,0,5,0
687.4,65738.26815249701,1,2958,20,0,3,0
702.52,79985.7133268188,0,3161,16,0,9,0
61.38,113664.57583357643,0,1146,15,0,6,0
12.32,70905.01510746763,1,2775,20,0,2,0
653.94,71651.74378635603,0,3142,8,0,11,0
95.29,68866.78654127564,1,1031,22,0,11,0
1067.83,45535.343912692275,0,2337,18,0,6,0
137.28,90806.72287780434,1,2327,16,0,9,0
88.56,92562.8888393775,0,1828,6,0,5,0
156.28,62232.8438698345,1,1588,10,0,9,0
130.66,95510.72344620066,0,744,22,0,11,0
196.93,37319.75730535152,0,1073,6,0,6,0
21.98,80220.83698949659,0,744,8,0,9,0
337.21,70218.49959229093,1,2192,17,0,8,0
34.32,80455.31292803347,0,1071,12,0,3,0
976.84,111295.80461915777,0,2233,13,0,7,0
920.7,56017.77977474127,0,858,15,0,1,0
125.46,80195.32617588027,1,1636,9,0,4,0
278.75,62362.203921213404,0,1682,19,0,9,0
284.88,80713.96987696277,0,1287,18,0,4,0
231.05,101213.85993246596,0,2612,7,0,5,0
271.29,73737.74303537146,0,1442,16,0,2,0
405.9,73068.99425044663,1,3528,21,0,3,0
35.38,82234.66268558495,0,3027,16,0,4,0
26.62,64565.871687658066,0,2907,8,0,1,0
82.34,62950.55640601696,1,1398,11,0,11,0
215.39,38224.568431701424,1,2825,8,0,1,0
38.69,10000.0,0,2534,12,0,11,0
265.82,47464.031027906414,1,2465,14,0,8,0
265.7,47147.68862796966,0,460,10,0,7,0
204.52,91512.75847526483,0,144,16,0,8,0
711.75,35129.40094870471,1,2858,10,0,8,0
160.26,18158.53745726622,1,3090,7,0,4,0
140.34,46755.534978278985,0,1737,6,0,10,0
197.17,84400.65266550418,0,392,20,0,3,0
749.89,32890.982683792856,0,1241,8,0,1,0
120.81,89526.05796977825,0,1016,11,0,7,0
288.46,43106.086115829996,0,2981,8,0,4,0
176.18,20158.232737240447,0,1035,10,0,7,0
327.09,75988.46973144962,0,656,17,0,12,0
1250.5,91848.71400543391,1,2479,6,0,8,0
857.88,96696.98609350392,2,2630,21,0,3,1
1128.06,62222.434926631184,1,3015,13,0,1,0
903.84,75923.62348861509,1,2614,13,0,4,0
405.26,104605.81355453344,0,2573,19,0,5,0
236.36,83154.09133755145,1,680,19,0,4,0
147.86,33169.09773922432,3,2230,6,0,9,1
126.68,97226.47500006977,0,1619,12,0,2,0
176.05,77797.88958501944,1,2051,6,0,12,0
232.15,33130.08684171776,0,2362,15,0,10,0
1530.07,67016.13484554806,1,1252,10,0,3,0
462.43,71358.40659839987,0,1508,15,0,5,0
87.03,70884.4944518246,0,1767,20,0,8,0
108.36,51870.67081610812,1,2532,22,0,10,0
171.98,103959.35088076955,1,2691,19,0,10,0
76.2,63268.392062340674,0,1027,8,0,6,0
1064.84,107242.96615359836,0,440,10,0,8,0
271.73,52589.33674387172,0,2170,7,0,5,0
89.38,82737.50065381736,0,2571,11,0,2,0
949.96,74730.50957575245,0,2656,20,0,11,0
222.2,18846.26728247675,0,1859,21,0,2,0
269.83,99759.54035247337,0,3304,22,0,2,0
449.93,54460.62323502048,2,3351,18,0,5,1
8409.15,62987.975840168314,6,42,3,1,3,1
159.37,51800.45628152555,0,3557,10,0,1,0
303.17,95589.26142075975,1,578,9,0,4,0
712.23,85198.03823457594,0,2574,10,0,12,0
7721.27,78639.7028953646,4,59,3,1,4,1
47.01,74342.46772291831,0,508,17,0,4,0
139.01,51441.703469517626,3,1863,16,0,10,1
30.86,50109.76639032786,1,2334,12,0,10,0
213.67,75920.93446577483,1,1856,11,0,6,0
90.02,52917.32599686344,0,2141,18,0,7,0
128.19,78977.57347923238,1,2289,12,0,7,0
74.92,104518.74923631464,3,2061,7,0,1,1
182.74,83167.91234827465,0,1910,16,0,6,0
474.44,48459.34407383767,1,668,15,0,7,0
1030.89,81341.59517806213,0,3405,7,0,4,0
144.1,55605.61356677679,1,1025,8,0,3,0
73.35,92925.777328794,1,671,7,0,11,0
484.27,83548.19479764311,1,1194,13,0,4,0
112.99,57134.777450397945,1,796,14,0,12,0
112.86,117008.60697030264,0,3177,21,0,5,0
166.24,111403.81188660837,0,2101,9,0,2,0
309.17,104121.89001760777,0,1531,17,0,7,0
211.44,36888.73551040629,2,1303,10,0,8,1
47.51,61004.92667943205,1,859,10,1,6,1
87.17,33630.89051779691,1,779,21,0,7,0
244.51,82530.0336708432,0,2702,22,0,8,0
96.71,85332.25061970166,0,90,16,0,7,0
997.97,70127.22342369305,0,1781,20,0,5,0
442.01,71707.80199582565,0,1765,6,0,6,0
475.44,94008.72824771286,0,2309,6,0,11,0
88.19,34397.275452743226,1,1776,8,0,6,0
402.86,71201.87265085265,0,1821,10,0,10,0
135.71,64223.56816910177,1,2376,20,1,8,1
494.06,114718.53208302124,0,3034,18,0,7,0
550.58,111421.34900642457,1,3590,11,0,9,0
62.25,75169.2350400184,1,362,12,0,12,0
